"row_key","gid","probe_uid","cdt_historical_id","gpl_orf","gpl_feature_name","gpl_gene_symbol","current_sgd_id","current_systematic_id","current_standard_name","current_feature_type","current_qualifier","mapping_status","mean_p","mean_non_p","p_effect","p_consistency_count","median_p","median_non_p","background_mad","p_specificity_score","p_specificity_rank","fixed_threshold_member","top_133_score_member"
"A_06_P3223","GENE543X","A_06_P3223","YGR003W","YGR003W","YGR003W","ORF:YGR003W","S000003235","YGR003W","CUL3","ORF","Verified","current",0.758333333333333,0.145,0.613333333333333,6,0.775,0.025,0.155673,2.93343450423001,107,FALSE,TRUE
"A_06_P2227","GENE4498X","A_06_P2227","YDR238C","YDR238C","YDR238C","SEC26","S000002646","YDR238C","SEC26","ORF","Verified","current",0.483333333333333,-0.000333333333333336,0.483666666666667,6,0.6,-0.06,0.126021,2.92008264718765,108,FALSE,TRUE
"A_06_P4328","GENE4071X","A_06_P4328","YJR086W","YJR086W","YJR086W","STE18","S000003846","YJR086W","STE18","ORF","Verified","current",1.19833333333333,-0.0493333333333333,1.24766666666667,6,1.205,-0.07,0.340998,2.89116957446519,109,TRUE,TRUE
"A_06_P2984","GENE976X","A_06_P2984","YGL029W","YGL029W","YGL029W","CGR1","S000002997","YGL029W","CGR1","ORF","Verified","current",1.14666666666667,-0.183,1.32966666666667,6,1.165,-0.195,0.37065,2.88962073727823,110,TRUE,TRUE
"A_06_P2123","GENE4725X","A_06_P2123","YDR135C","YDR135C","YDR135C","YCF1","S000002542","YDR135C","YCF1","ORF","Verified","current",0.561666666666667,-0.125,0.686666666666667,6,0.615,-0.12,0.155673,2.87476581414541,111,FALSE,TRUE
"A_06_P3115","GENE5435X","A_06_P3115","YGL160W","YGL160W","YGL160W","ORF:YGL160W","S000003128","YGL160W","AIM14","ORF","Verified","current",0.296666666666667,-0.283,0.579666666666667,6,0.325,-0.3,0.118608,2.85899875576374,112,FALSE,TRUE
"A_06_P4621","GENE1406X","A_06_P4621","YKL209C","YKL209C","YKL209C","STE6","S000001692","YKL209C","STE6","ORF","Verified","current",1.475,-0.024,1.499,6,1.515,0.005,0.429954,2.84930390184809,113,TRUE,TRUE
"A_06_P3757","GENE4240X","A_06_P3757","YHR179W","YHR179W","YHR179W","OYE2","S000001222","YHR179W","OYE2","ORF","Verified","current",1.02333333333333,-0.652333333333333,1.67566666666667,6,1.025,-0.585,0.467019,2.83941102502738,114,TRUE,TRUE
"A_06_P5859","GENE2079X","A_06_P5859","YNL088W","YNL088W","YNL088W","TOP2","S000005032","YNL088W","TOP2","ORF","Verified","current",0.745,-0.104,0.849,6,0.71,-0.12,0.192738,2.83529982441637,115,FALSE,TRUE
"A_06_P4655","GENE3105X","A_06_P4655","YKR018C","YKR018C","YKR018C","ORF:YKR018C","S000001726","YKR018C","","ORF","Verified","current",0.52,-0.54,1.06,6,0.55,-0.595,0.303933,2.83462851512503,116,FALSE,TRUE
"A_06_P2454","GENE3023X","A_06_P2454","YDR461W","YDR461W","YDR461W","MFA1","S000002869","YDR461W","MFA1","ORF","Verified","current",3.775,1.23166666666667,2.54333333333333,6,3.825,0.895,0.934038,2.83355157160569,117,FALSE,TRUE
"A_06_P4324","GENE5407X","A_06_P4324","YJR082C","YJR082C","YJR082C","EAF6","S000003842","YJR082C","EAF6","ORF","Verified","current",0.843333333333333,-0.0726666666666667,0.916,6,0.83,-0.02,0.200151,2.83190793967037,118,FALSE,TRUE
"A_06_P4510","GENE274X","A_06_P4510","YKL099C","YKL099C","YKL099C","UTP11","S000001582","YKL099C","UTP11","ORF","Verified","current",1.165,-0.252333333333333,1.41733333333333,6,0.78,-0.195,0.244629,2.82912929556131,119,TRUE,TRUE
"A_06_P2363","GENE1701X","A_06_P2363","YDR371W","YDR371W","YDR371W","CTS2","S000002779","YDR371W","CTS2","ORF","Verified","current",0.54,-0.272333333333333,0.812333333333333,6,0.52,-0.245,0.170499,2.82810657340693,120,FALSE,TRUE
"A_06_P5690","GENE5104X","A_06_P5690","YMR251W-A","YMR251W-A","YMR251W-A","HOR7","S000004864","YMR251W-A","HOR7","ORF","Verified","current",1.91,0.35,1.56,6,1.865,0.305,0.452193,2.82509919539002,121,TRUE,TRUE
"A_06_P2761","GENE2703X","A_06_P2761","YER128W","YER128W","YER128W","ORF:YER128W","S000000930","YER128W","VFA1","ORF","Verified","current",0.51,0.042,0.468,5,0.74,-0.04,0.177912,2.80664382970149,122,FALSE,TRUE
"A_06_P5504","GENE2872X","A_06_P5504","YMR076C","YMR076C","YMR076C","PDS5","S000004681","YMR076C","PDS5","ORF","Verified","current",0.846666666666667,-0.229,1.07566666666667,6,0.925,-0.205,0.303933,2.79749364374785,123,FALSE,TRUE
"A_06_P5670","GENE2595X","A_06_P5670","YMR231W","YMR231W","YMR231W","PEP5","S000004844","YMR231W","PEP5","ORF","Verified","current",0.896666666666667,0.135333333333333,0.761333333333333,6,0.925,0.11,0.192738,2.78405946614379,124,FALSE,TRUE
"A_06_P1248","GENE4355X","A_06_P1248","YBR001C","YBR001C","YBR001C","NTH2","S000000205","YBR001C","NTH2","ORF","Verified","current",1.695,0.322,1.373,6,1.795,0.115,0.504084,2.78107018229253,125,TRUE,TRUE
"A_06_P1787","GENE3217X","A_06_P1787","YDL058W","YDL058W","YDL058W","USO1","S000002216","YDL058W","USO1","ORF","Verified","current",0.416666666666667,-0.231,0.647666666666667,6,0.435,-0.255,0.14826,2.77934423588174,126,FALSE,TRUE
"A_06_P3919","GENE4601X","A_06_P3919","YIL120W","YIL120W","YIL120W","QDR1","S000001382","YIL120W","QDR1","ORF","Verified","current",1.41166666666667,-0.310666666666667,1.72233333333333,6,1.51,-0.27,0.541149,2.77626573542188,127,TRUE,TRUE
"A_06_P3461","GENE3324X","A_06_P3461","YGR240C","YGR240C","YGR240C","PFK1","S000003472","YGR240C","PFK1","ORF","Verified","current",1.19,-0.0826666666666667,1.27266666666667,6,1.055,-0.06,0.303933,2.76035877237067,128,TRUE,TRUE
"A_06_P5905","GENE3431X","A_06_P5905","YNL134C","YNL134C","YNL134C","ORF:YNL134C","S000005078","YNL134C","","ORF","Verified","current",1.35666666666667,-0.184666666666667,1.54133333333333,6,1.505,-0.14,0.496671,2.75696321758557,129,TRUE,TRUE
"A_06_P4471","GENE3448X","A_06_P4471","YKL061W","YKL061W","YKL061W","ORF:YKL061W","S000001544","YKL061W","BLI1","ORF","Verified","current",1.75166666666667,0.373,1.37866666666667,6,2.035,0.415,0.489258,2.74922020575028,130,TRUE,TRUE
"A_06_P6785","GENE939X","A_06_P6785","YPL026C","YPL026C","YPL026C","SKS1","S000005947","YPL026C","SKS1","ORF","Verified","current",1.36833333333333,0.246666666666667,1.12166666666667,6,1.41,0.015,0.407715,2.74760446313384,131,TRUE,TRUE
"A_06_P5323","GENE5159X","A_06_P5323","YML034W","YML034W","YML034W","SRC1","S000004497","YML034W","SRC1","ORF","Verified","current",0.541666666666667,-0.164333333333333,0.706,6,0.635,-0.25,0.22239,2.74512236731909,132,FALSE,TRUE
"A_06_P4564","GENE3767X","A_06_P4564","YKL152C","YKL152C","YKL152C","GPM1","S000001635","YKL152C","GPM1","ORF","Verified","current",2.55,0.188333333333333,2.36166666666667,6,2.38,0.275,0.66717,2.74385077622952,133,TRUE,TRUE
"A_06_P1454","GENE4785X","A_06_P1454","YBR201W","YBR201W","YBR201W","DER1","S000000405","YBR201W","DER1","ORF","Verified","current",0.61,-0.03,0.64,6,0.585,-0.055,0.133434,2.74167430622788,134,FALSE,FALSE
"A_06_P3651","GENE2544X","A_06_P3651","YHR077C","YHR077C","YHR077C","NMD2","S000001119","YHR077C","NMD2","ORF","Verified","current",0.63,0.091,0.539,6,0.635,-0.005,0.133434,2.74167430622788,135,FALSE,FALSE
"A_06_P3350","GENE3446X","A_06_P3350","YGR129W","YGR129W","YGR129W","SYF2","S000003361","YGR129W","SYF2","ORF","Verified","current",0.903333333333333,0.049,0.854333333333333,6,1.065,0.02,0.281694,2.73779519719985,136,FALSE,FALSE
"A_06_P5051","GENE2237X","A_06_P5051","YLR237W","YLR237W","YLR237W","THI7","S000004227","YLR237W","THI7","ORF","Verified","current",1.05833333333333,-0.279,1.33733333333333,6,0.905,-0.2,0.303933,2.73560219145254,137,TRUE,FALSE
"A_06_P1262","GENE4792X","A_06_P1262","YBR015C","YBR015C","YBR015C","MNN2","S000000219","YBR015C","MNN2","ORF","Verified","current",0.653333333333333,-0.168,0.821333333333333,6,0.66,-0.14,0.192738,2.7328191078712,138,FALSE,FALSE
"A_06_P3401","GENE815X","A_06_P3401","YGR180C","YGR180C","YGR180C","RNR4","S000003412","YGR180C","RNR4","ORF","Verified","current",0.963333333333333,0.120333333333333,0.843,6,1.02,-0.1,0.311346,2.72276866676715,139,FALSE,FALSE
"A_06_P3910","GENE4374X","A_06_P3910","YIL111W","YIL111W","YIL111W","COX5B","S000001373","YIL111W","COX5B","ORF","Verified","current",2.35333333333333,0.507666666666667,1.84566666666667,6,2.47,0.59,0.600453,2.68397736893125,140,FALSE,FALSE
"A_06_P6135","GENE2145X","A_06_P6135","YNR024W","YNR024W","YNR024W","ORF:YNR024W","S000005307","YNR024W","MPP6","ORF","Verified","current",0.665,-0.135333333333333,0.800333333333333,6,0.66,-0.085,0.177912,2.68070468349693,141,FALSE,FALSE
"A_06_P6044","GENE3149X","A_06_P6044","YNL272C","YNL272C","YNL272C","SEC2","S000005216","YNL272C","SEC2","ORF","Verified","current",0.386666666666667,-0.200333333333333,0.587,6,0.41,-0.195,0.126021,2.67674242658868,142,FALSE,FALSE
"A_06_P5273","GENE2013X","A_06_P5273","YLR454W","YLR454W","YLR454W","ORF:YLR454W","S000004446","YLR454W","FMP27","ORF","Verified","current",1.01,-0.26,1.27,6,1.265,-0.25,0.467019,2.67186813845744,143,TRUE,FALSE
"A_06_P6261","GENE2656X","A_06_P6261","YOL069W","YOL069W","YOL069W","NUF2","S000005430","YOL069W","NUF2","ORF","Verified","current",0.773333333333333,-0.140666666666667,0.914,6,0.77,-0.19,0.259455,2.67070982459557,144,FALSE,FALSE
"A_06_P3311","GENE1591X","A_06_P3311","YGR091W","YGR091W","YGR091W","PRP31","S000003323","YGR091W","PRP31","ORF","Verified","current",0.348333333333333,-0.295,0.643333333333333,6,0.435,-0.345,0.192738,2.66449863017442,145,FALSE,FALSE
"A_06_P2077","GENE2863X","A_06_P2077","YDR089W","YDR089W","YDR089W","ORF:YDR089W","S000002496","YDR089W","VTC5","ORF","Verified","current",1.33166666666667,-0.173333333333333,1.505,6,1.265,-0.085,0.407715,2.65897206109727,146,TRUE,FALSE
"A_06_P7083","GENE474X","A_06_P7083","YPR037C","YPR037C","YPR037C","ERV2","S000006241","YPR037C","ERV2","ORF","Verified","current",1.12166666666667,0.117333333333333,1.00433333333333,6,1.15,0.04,0.318759,2.65068929861806,147,TRUE,FALSE
"A_06_P1587","GENE2028X","A_06_P1587","YCL035C","YCL035C","YCL035C","GRX1","S000000540","YCL035C","GRX1","ORF","Verified","current",1.195,-0.099,1.294,6,1.225,0,0.363237,2.6444347062087,148,TRUE,FALSE
"A_06_P4055","GENE326X","A_06_P4055","YJL034W","YJL034W","YJL034W","KAR2","S000003571","YJL034W","KAR2","ORF","Verified","current",0.57,-0.166,0.736,6,0.575,-0.12,0.163086,2.64172171837346,149,FALSE,FALSE
"A_06_P2825","GENE2780X","A_06_P2825","YFL002C","YFL002C","YFL002C","SPB4","S000001894","YFL002C","SPB4","ORF","Verified","current",0.571666666666667,-0.193666666666667,0.765333333333333,6,0.475,-0.22,0.163086,2.64172171837346,150,FALSE,FALSE
"A_06_P7234","GENE2278X","A_06_P7234","YPR186C","YPR186C","YPR186C","PZF1","S000006390","YPR186C","PZF1","ORF","Verified","current",0.576666666666667,-0.151,0.727666666666667,6,0.55,-0.22,0.192738,2.63033839132603,151,FALSE,FALSE
"A_06_P6581","GENE3563X","A_06_P6581","YOR219C","YOR219C","YOR219C","STE13","S000005745","YOR219C","STE13","ORF","Verified","current",0.568333333333333,-0.0676666666666667,0.636,6,0.665,-0.1,0.192738,2.61325827190184,152,FALSE,FALSE
"A_06_P6936","GENE842X","A_06_P6936","YPL177C","YPL177C","YPL177C","CUP9","S000006098","YPL177C","CUP9","ORF","Verified","current",1.61333333333333,0.559,1.05433333333333,6,1.66,0.51,0.340998,2.6077215769686,153,FALSE,FALSE
"A_06_P5597","GENE2064X","A_06_P5597","YMR162C","YMR162C","YMR162C","DNF3","S000004772","YMR162C","DNF3","ORF","Verified","current",0.461666666666667,-0.073,0.534666666666667,6,0.54,-0.085,0.140847,2.59500844934751,154,FALSE,FALSE
"A_06_P5655","GENE4914X","A_06_P5655","YMR216C","YMR216C","YMR216C","SKY1","S000004829","YMR216C","SKY1","ORF","Verified","current",0.558333333333333,-0.113666666666667,0.672,6,0.54,-0.18,0.177912,2.59074815049368,155,FALSE,FALSE
"A_06_P3717","GENE1885X","A_06_P3717","YHR140W","YHR140W","YHR140W","ORF:YHR140W","S000001182","YHR140W","","ORF","Verified","current",2.29,0.7588,1.5312,4,2.455,0.51,0.652344,2.5852535542252,156,FALSE,FALSE
"A_06_P2471","GENE4219X","A_06_P2471","YDR478W","YDR478W","YDR478W","SNM1","S000002886","YDR478W","SNM1","ORF","Verified","current",0.768333333333333,0.00233333333333334,0.766,6,0.775,0.02,0.192738,2.57909803305345,157,FALSE,FALSE
"A_06_P6539","GENE3106X","A_06_P6539","YOR177C","YOR177C","YOR177C","MPC54","S000005703","YOR177C","MPC54","ORF","Verified","current",2.705,0.592758620689655,2.11224137931034,2,2.705,0.43,0.785778,2.56836363061625,158,FALSE,FALSE
"A_06_P4819","GENE3511X","A_06_P4819","YLR007W","YLR007W","YLR007W","NSE1","S000003997","YLR007W","NSE1","ORF","Verified","current",1.04,0.325,0.715,6,1.07,0.205,0.237216,2.56512146517366,159,FALSE,FALSE
"A_06_P6987","GENE1789X","A_06_P6987","YPL227C","YPL227C","YPL227C","ALG5","S000006148","YPL227C","ALG5","ORF","Verified","current",0.741666666666667,-0.519333333333333,1.261,6,0.855,-0.295,0.348411,2.56461148366119,160,FALSE,FALSE
"A_06_P6125","GENE2762X","A_06_P6125","YNR014W","YNR014W","YNR014W","ORF:YNR014W","S000005297","YNR014W","","ORF","Verified","current",0.863333333333333,-0.286333333333333,1.14966666666667,6,0.925,-0.32,0.385476,2.56449340441134,161,FALSE,FALSE
"A_06_P3020","GENE2045X","A_06_P3020","YGL065C","YGL065C","YGL065C","ALG2","S000003033","YGL065C","ALG2","ORF","Verified","current",0.648333333333333,-0.398333333333333,1.04666666666667,6,0.675,-0.36,0.303933,2.56230612502569,162,FALSE,FALSE
"A_06_P5989","GENE2397X","A_06_P5989","YNL217W","YNL217W","YNL217W","ORF:YNL217W","S000005161","YNL217W","PPN2","ORF","Verified","current",1.48833333333333,0.315666666666667,1.17266666666667,6,1.69,0.28,0.452193,2.55345504198713,163,TRUE,FALSE
"A_06_P2037","GENE863X","A_06_P2037","YDR050C","YDR050C","YDR050C","TPI1","S000002457","YDR050C","TPI1","ORF","Verified","current",1.63666666666667,0.134,1.50266666666667,6,1.755,0.215,0.504084,2.54931433376815,164,TRUE,FALSE
"A_06_P5141","GENE5381X","A_06_P5141","YLR324W","YLR324W","YLR324W","ORF:YLR324W","S000004316","YLR324W","PEX30","ORF","Verified","current",0.606666666666667,-0.0383333333333333,0.645,6,0.6,-0.145,0.192738,2.54493779420506,165,FALSE,FALSE
"A_06_P6547","GENE965X","A_06_P6547","YOR185C","YOR185C","YOR185C","GSP2","S000005711","YOR185C","GSP2","ORF","Verified","current",1.54333333333333,0.420333333333333,1.123,6,1.71,0.42,0.407715,2.5407955250485,166,TRUE,FALSE
"A_06_P1048","GENE4231X","A_06_P1048","YAL026C","YAL026C","YAL026C","DRS2","S000000024","YAL026C","DRS2","ORF","Verified","current",0.401666666666667,-0.131,0.532666666666667,6,0.45,-0.18,0.14826,2.53766212841376,167,FALSE,FALSE
"A_06_P5801","GENE719X","A_06_P5801","YNL030W","YNL030W","YNL030W","HHF2","S000004975","YNL030W","HHF2","ORF","Verified","current",0.971666666666667,-0.24,1.21166666666667,6,1.185,-0.31,0.489258,2.53708901703498,168,FALSE,FALSE
"A_06_P2357","GENE5284X","A_06_P2357","YDR365C","YDR365C","YDR365C","ORF:YDR365C","S000002773","YDR365C","ESF1","ORF","Verified","current",0.803333333333333,-0.245,1.04833333333333,6,0.84,-0.24,0.326172,2.53418807429864,169,FALSE,FALSE
"A_06_P3313","GENE975X","A_06_P3313","YGR093W","YGR093W","YGR093W","ORF:YGR093W","S000003325","YGR093W","DRN1","ORF","Verified","current",0.335,-0.295666666666667,0.630666666666667,6,0.355,-0.255,0.140847,2.53272824656317,170,FALSE,FALSE
"A_06_P4591","GENE1653X","A_06_P4591","YKL178C","YKL178C","YKL178C","STE3","S000001661","YKL178C","STE3","ORF","Verified","current",1.12833333333333,-0.120333333333333,1.24866666666667,6,1.055,-0.135,0.37065,2.52841814511845,171,TRUE,FALSE
"A_06_P6923","GENE3098X","A_06_P6923","YPL164C","YPL164C","YPL164C","MLH3","S000006085","YPL164C","MLH3","ORF","Verified","current",0.641666666666667,-0.147666666666667,0.789333333333333,6,0.63,-0.24,0.244629,2.5244538329624,172,FALSE,FALSE
"A_06_P2067","GENE4234X","A_06_P2067","YDR079W","YDR079W","YDR079W","PET100","S000002486","YDR079W","PET100","ORF","Verified","current",0.403333333333333,-0.61,1.01333333333333,6,0.465,-0.535,0.29652,2.52194088570564,173,FALSE,FALSE
"A_06_P6463","GENE2573X","A_06_P6463","YOR101W","YOR101W","YOR101W","RAS1","S000005627","YOR101W","RAS1","ORF","Verified","current",0.896666666666667,-0.328,1.22466666666667,6,0.915,-0.215,0.348411,2.52000954481491,174,FALSE,FALSE
"A_06_P3309","GENE5340X","A_06_P3309","YGR089W","YGR089W","YGR089W","ORF:YGR089W","S000003321","YGR089W","NNF2","ORF","Verified","current",0.865,-0.17,1.035,6,0.805,-0.23,0.311346,2.51612997330714,175,FALSE,FALSE
"A_06_P1651","GENE415X","A_06_P1651","YCR026C","YCR026C","YCR026C","ORF:YCR026C","S000000621","YCR026C","NPP1","ORF","Verified","current",0.46,-0.155,0.615,6,0.495,-0.185,0.170499,2.51387250969504,176,FALSE,FALSE
"A_06_P6685","GENE979X","A_06_P6685","YOR321W","YOR321W","YOR321W","PMT3","S000005848","YOR321W","PMT3","ORF","Verified","current",0.57,-0.424333333333333,0.994333333333333,6,0.53,-0.485,0.303933,2.51279296318944,177,FALSE,FALSE
"A_06_P5032","GENE475X","A_06_P5032","YLR218C","YLR218C","YLR218C","ORF:YLR218C","S000004208","YLR218C","COA4","ORF","Verified","current",0.565,-0.309333333333333,0.874333333333333,6,0.585,-0.355,0.274281,2.51148201484981,178,FALSE,FALSE
"A_06_P2683","GENE758X","A_06_P2683","YER055C","YER055C","YER055C","HIS1","S000000857","YER055C","HIS1","ORF","Verified","current",0.961666666666667,-0.352666666666667,1.31433333333333,6,1.035,-0.2,0.392889,2.5056351430038,179,FALSE,FALSE
"A_06_P3159","GENE4658X","A_06_P3159","YGL204C","YGL204C","YGL204C","ORF:YGL204C","S000003172","YGL204C","","ORF","Verified","current",0.8475,0.2184,0.6291,4,1,0.23,0.207564,2.50354397783876,180,FALSE,FALSE
"A_06_P4473","GENE2211X","A_06_P4473","YKL063C","YKL063C","YKL063C","ORF:YKL063C","S000001546","YKL063C","","ORF","Verified","current",0.551666666666667,-0.137,0.688666666666667,6,0.59,-0.05,0.155673,2.50319744360961,181,FALSE,FALSE
"A_06_P6266","GENE2826X","A_06_P6266","YOL075C","YOL075C","YOL075C","ORF:YOL075C","S000005435","YOL075C","","ORF","Verified","current",0.656666666666667,0.118666666666667,0.538,6,0.69,0.07,0.14826,2.4973817771691,182,FALSE,FALSE
"A_06_P5858","GENE4014X","A_06_P5858","YNL087W","YNL087W","YNL087W","ORF:YNL087W","S000005031","YNL087W","TCB2","ORF","Verified","current",0.953333333333333,-0.168,1.12133333333333,6,1.01,-0.22,0.392889,2.49549087116978,183,FALSE,FALSE
"A_06_P4756","GENE3047X","A_06_P4756","YLL012W","YLL012W","YLL012W","ORF:YLL012W","S000003935","YLL012W","YEH1","ORF","Verified","current",0.755,-0.194666666666667,0.949666666666667,6,0.735,-0.18,0.266868,2.4940850660183,184,FALSE,FALSE
"A_06_P5821","GENE2815X","A_06_P5821","YNL050C","YNL050C","YNL050C","ORF:YNL050C","S000004995","YNL050C","SNI445","ORF","Verified","current",0.726666666666667,0.159333333333333,0.567333333333333,6,0.785,0.075,0.185325,2.48839043196355,185,FALSE,FALSE
"A_06_P4880","GENE4897X","A_06_P4880","YLR068W","YLR068W","YLR068W","FYV7","S000004058","YLR068W","FYV7","ORF","Verified","current",0.631666666666667,-0.4,1.03166666666667,6,0.62,-0.385,0.303933,2.48803638227132,186,FALSE,FALSE
"A_06_P3426","GENE3796X","A_06_P3426","YGR205W","YGR205W","YGR205W","ORF:YGR205W","S000003437","YGR205W","TDA10","ORF","Verified","current",0.645,-0.344666666666667,0.989666666666667,6,0.575,-0.39,0.289107,2.48003762461225,187,FALSE,FALSE
"A_06_P3918","GENE313X","A_06_P3918","YIL119C","YIL119C","YIL119C","RPI1","S000001381","YIL119C","RPI1","ORF","Verified","current",1.44666666666667,0.331666666666667,1.115,6,1.45,0.43,0.311346,2.47966432152008,188,TRUE,FALSE
"A_06_P5870","GENE4698X","A_06_P5870","YNL099C","YNL099C","YNL099C","OCA1","S000005043","YNL099C","OCA1","ORF","Verified","current",0.478333333333333,-0.0383333333333333,0.516666666666667,6,0.455,-0.05,0.103782,2.478138402803,189,FALSE,FALSE
"A_06_P5756","GENE5017X","A_06_P5756","YMR313C","YMR313C","YMR313C","ORF:YMR313C","S000004930","YMR313C","TGL3","ORF","Verified","current",0.55,-0.078,0.628,6,0.575,-0.095,0.170499,2.47690379631718,190,FALSE,FALSE
"A_06_P6005","GENE3312X","A_06_P6005","YNL233W","YNL233W","YNL233W","BNI4","S000005177","YNL233W","BNI4","ORF","Verified","current",0.521666666666667,-0.222333333333333,0.744,6,0.595,-0.24,0.237216,2.47615771493642,191,FALSE,FALSE
"A_06_P2473","GENE2377X","A_06_P2473","YDR480W","YDR480W","YDR480W","DIG2","S000002888","YDR480W","DIG2","ORF","Verified","current",0.725,0.066,0.659,6,0.685,0.035,0.163086,2.47067498840683,192,FALSE,FALSE
"A_06_P6610","GENE2552X","A_06_P6610","YOR249C","YOR249C","YOR249C","APC5","S000005775","YOR249C","APC5","ORF","Verified","current",0.663333333333333,0.140666666666667,0.522666666666667,6,0.675,0.085,0.140847,2.44968797618405,193,FALSE,FALSE
"A_06_P5276","GENE4026X","A_06_P5276","YLR457C","YLR457C","YLR457C","NBP1","S000004449","YLR457C","NBP1","ORF","Verified","current",0.463333333333333,-0.198,0.661333333333333,6,0.47,-0.21,0.177912,2.44681769768848,194,FALSE,FALSE
"A_06_P3100","GENE1893X","A_06_P3100","YGL145W","YGL145W","YGL145W","TIP20","S000003113","YGL145W","TIP20","ORF","Verified","current",0.485,-0.193666666666667,0.678666666666667,6,0.48,-0.215,0.185325,2.43581880311925,195,FALSE,FALSE
